keyword,2000_2004,2005_2009,2010_2014,2015_2019,2020_2024,mean_rank_slope
cannabis,1285,1513,1576,1391,1293,10.600000000000184
new york city,53,31,38,19,6,10.600000000000005
brothel,1530,1022,651,1391,1293,10.500000000000128
justice,1530,863,1067,1234,1293,10.300000000000182
superhero,45,20,21,3,2,10.300000000000004
desire to have children,1530,1019,1576,1391,1293,10.200000000000161
dignified,1530,132,1576,628,1232,10.00000000000015
education,1530,951,1576,1326,1293,9.900000000000144
live action and animation,8,601,33,141,189,9.800000000000011
painting,1388,1041,611,1134,1293,9.700000000000161
vietnam,1530,719,1576,1391,1146,9.600000000000112
pedophilia,1530,1013,1124,1391,1293,9.600000000000069
conscience,1530,1012,1576,1391,1293,9.500000000000147
catholicism,1346,205,1576,1391,706,9.400000000000121
murder,52,16,40,8,9,9.400000000000006
seduction,927,1662,1328,837,1293,9.30000000000018
crocodile,1204,1662,1576,1391,1293,9.299999999999944
evil little girl,1530,1009,1576,1391,1293,9.200000000000083
classroom,1530,1008,1144,1391,1293,9.100000000000083
tomb,1530,455,1576,839,1293,9.000000000000199
sea,702,1372,548,905,892,8.700000000000053
transport of prisoners,1530,1003,1576,1391,1293,8.600000000000245
parkour,1200,1662,1444,1391,1293,8.500000000000142
religious cult,1530,1002,1576,1391,1293,8.500000000000066
shootout,105,438,562,278,143,8.399999999999999
supernatural horror,711,417,795,1130,314,8.10000000000004
warlord,1530,997,1551,1391,1293,8.000000000000103
cyberpunk,131,887,1068,117,476,8.000000000000027
dramatic,95,4,37,56,29,8.000000000000009
violence in schools,1530,996,1576,1391,1293,7.900000000000122
communism,1530,994,1576,1389,1293,7.9000000000001025
alternate history,1530,558,1576,954,1293,7.800000000000189
villain,34,33,6,13,5,7.800000000000003
cowboy,1195,1662,1576,1391,1293,7.500000000000158
paranormal,757,1404,1576,1071,886,7.500000000000048
political thriller,1530,992,431,1391,1293,7.500000000000031
dictator,1530,991,1576,1391,1293,7.400000000000211
inheritance,1234,1580,1576,1391,1293,7.099999999999968
bakery,1530,986,1576,1391,1293,6.900000000000126
christmas music,1530,984,1576,1391,1293,6.700000000000113
chance,1191,1662,1576,1391,1293,6.700000000000101
ship,747,297,292,1065,330,6.600000000000046
armed robbery,1190,1662,1576,1391,1293,6.500000000000195
psychic,1530,982,1576,1391,1293,6.500000000000125
dance club,1189,1662,1576,1391,1293,6.30000000000019
romance,178,310,272,396,104,6.200000000000009
moral ambiguity,1530,978,1576,1391,1293,6.100000000000216
stepmother,1188,1662,1576,1391,1293,6.100000000000118
high school student,677,1662,406,580,1188,6.000000000000152
ironic,1530,526,1576,941,1293,5.900000000000118
mercilessness,1530,975,1576,1391,1293,5.800000000000129
american civil war,1530,839,1006,1391,1225,5.800000000000084
revenge,41,60,31,32,26,5.800000000000001
bratislava,1530,974,1576,1391,1293,5.700000000000134
university,1326,1379,693,1391,1293,5.400000000000187
hidden camera,1530,798,1576,1218,1293,5.400000000000126
atrocity,1184,1662,1576,1391,1293,5.300000000000063
bold,182,24,233,267,34,5.300000000000008
reconciliation,1181,1662,1576,1391,1293,4.700000000000079
trauma,407,1077,625,989,429,4.400000000000084
psychotronic film,1530,961,1576,1391,1293,4.40000000000005
aspiring writer,1179,1662,1576,1391,1293,4.300000000000001
ancient rome,201,1662,1576,1391,315,4.299999999999991
housewife,1530,959,1576,1391,1293,4.2000000000000615
anthropomorphism,47,106,173,58,50,4.200000000000003
impartial,1530,958,1576,1391,1293,4.100000000000192
sexual identity,1177,1662,1576,1391,1293,3.900000000000148
ominous,845,225,799,1086,395,3.9000000000000576
tap dancing,1530,955,1576,1391,1293,3.8000000000001695
sequel,18,3,4,1,1,3.600000000000001
house,1410,1192,1576,1391,1293,3.50000000000019
antarctica,1530,950,1576,1391,1293,3.3000000000002006
secret,1530,203,1576,1391,921,3.000000000000059
researcher,1530,947,1576,1391,1293,3.000000000000053
grieving widower,1530,947,1576,1391,1293,3.000000000000053
monster,204,303,425,337,172,2.9999999999999836
familiar,983,775,126,668,1022,2.900000000000054
numbers,1530,945,1576,1391,1293,2.8000000000001486
desk,1530,944,1576,1391,1293,2.700000000000096
secret agent,357,385,404,168,452,2.700000000000058
prison guard,1530,942,1576,1391,1293,2.5000000000001674
historical artifacts,1530,940,1576,1391,1293,2.300000000000097
based on tv series,441,410,374,227,521,2.3000000000000664
history and legacy,1530,939,1576,1391,1293,2.200000000000103
escapade,1530,936,1576,1391,1293,1.9000000000002706
medieval,1141,1477,1135,1154,1293,1.9000000000002322
ex-husband ex-wife relationship,1530,935,870,1391,1293,1.8000000000001521
debt,1338,1319,1576,1391,1293,1.800000000000105
xenophobia,1166,1662,1576,1391,1293,1.7000000000001596
belgium,1530,934,1078,1391,1293,1.7000000000000575
torture porn,1530,933,1576,1391,1293,1.6000000000001646
overdose,1165,1662,1576,1391,1293,1.5000000000001292
vigilante,113,45,135,225,16,1.4000000000000112
ex-girlfriend,662,655,437,1391,287,1.4000000000000021
domineering mother,1164,1662,1576,1391,1293,1.3000000000002478
beaten to death,1530,930,1576,1391,1293,1.3000000000001177
sports car,1530,930,1576,1391,1293,1.3000000000001177
grindhouse,1530,930,1576,1391,1293,1.3000000000001177
thunderstorm,990,1662,1576,1043,1293,1.3000000000000866
sicily,1163,1662,1576,1391,1293,1.100000000000176
turns into animal,1530,928,316,1391,1293,1.10000000000012
football (soccer),1102,1070,1092,678,1293,1.000000000000036
firefly,1530,926,1576,1391,1293,0.9000000000001841
maniac,1397,1191,1576,1391,1293,0.8000000000001235
based on movie,594,1020,859,442,880,0.6000000000001167
lawyer,592,1220,733,816,791,0.600000000000082
high school american football,1530,922,1576,1391,1293,0.5000000000001502
assassination,1373,722,1121,1315,1074,0.5000000000000728
u.s. marine,1530,921,399,1391,1293,0.40000000000019664
nature,1360,63,1337,193,1293,0.40000000000010366
central intelligence agency (cia),568,532,508,157,754,0.30000000000005983
ladykiller,1530,920,1576,1391,1293,0.3000000000000554
science fiction,1040,1662,1576,1391,1175,0.09999999999989678
anarchic comedy,1156,1662,1576,1391,1293,-0.2999999999998223
sheriff,1206,330,1003,1153,796,-0.29999999999992427
submarine,762,1662,1576,604,1293,-0.39999999999984276
secret formula,1530,913,1576,1391,1293,-0.3999999999999598
defense,1155,1662,1576,1391,1293,-0.49999999999981115
tokyo,445,1594,343,761,864,-0.4999999999998472
chicken,1530,895,1576,1375,1293,-0.5999999999998986
sexual predator,1530,907,1340,1391,1293,-0.9999999999998904
gangster,524,178,288,562,337,-0.9999999999999402
love,121,140,166,30,181,-0.9999999999999912
election campaign,1152,1662,1576,1391,1293,-1.0999999999997536
government,1530,127,1576,614,1293,-1.2999999999998615
penalty,1151,1662,1576,1391,1293,-1.2999999999998668
paparazzi,1150,1662,1576,1391,1293,-1.4999999999998732
rodeo,1530,902,1576,1391,1293,-1.4999999999999327
lone wolf,1530,901,1576,1391,1293,-1.5999999999998435
mockumentary,1530,900,1237,1391,1293,-1.6999999999999285
period drama,614,422,769,251,708,-1.699999999999932
dystopia,69,23,2,6,86,-1.6999999999999962
sexual harassment,1148,1662,1576,1391,1293,-1.899999999999809
italy,165,168,1101,52,233,-1.999999999999965
in the closet,1530,890,1473,1391,1293,-2.6999999999998687
gay relationship,1530,890,1576,1391,1293,-2.699999999999924
gay romance,1530,889,1576,1391,1293,-2.79999999999981
impostor,1141,1662,1576,1391,1293,-3.2999999999998906
giant octopus,1530,883,1576,1391,1293,-3.3999999999998973
hostage situation,1530,548,1115,1129,1257,-3.499999999999883
magic,2,13,24,15,19,-3.5999999999999996
journey in the past,1139,1662,1576,1391,1293,-3.6999999999999265
conciliation,1139,1662,1576,1391,1293,-3.6999999999999265
clone,1138,1662,856,1391,1293,-3.8999999999997916
iraq,1530,876,488,1391,1293,-4.099999999999965
ballet,1002,1662,400,1122,1293,-4.19999999999982
tension,1530,875,280,1391,1293,-4.19999999999987
anti war,1530,874,1576,1391,1293,-4.299999999999824
tragic,502,46,262,564,265,-4.399999999999959
espionage,403,581,894,951,240,-4.399999999999992
san francisco,384,75,78,128,380,-4.499999999999985
ku klux klan,827,1662,1576,775,1293,-4.5
black and white,1530,624,1576,1391,1170,-4.699999999999872
overweight man,1134,1662,1576,1391,1293,-4.69999999999993
drug dealing,1530,867,1104,1391,1293,-4.999999999999893
matter of fact,1530,866,1576,1391,1293,-5.099999999999899
debauchery,1132,1662,1576,1391,1293,-5.1000000000000085
bear,874,897,353,114,1293,-5.499999999999946
car bomb,1530,861,1576,1391,1293,-5.5999999999998264
psychology,543,1507,1576,1391,629,-5.60000000000007
god,584,848,586,1097,488,-5.6999999999999575
social injustice,1530,856,1576,1391,1293,-6.0999999999997705
asylum,1530,856,1576,1391,1293,-6.0999999999997705
unemployment,1280,1356,1576,1391,1293,-6.099999999999873
group sex,1127,1662,1576,1391,1293,-6.099999999999929
lesbian,515,1662,1154,772,992,-6.399999999999889
poem or rhyme,1530,808,1576,1348,1293,-6.5999999999999
bomb,1078,588,800,626,1092,-6.599999999999929
based on song,1530,808,1576,1349,1293,-6.699999999999814
demon,76,412,777,505,63,-6.699999999999949
grave,1530,130,484,931,1164,-6.8999999999998805
getaway driver,1530,846,1576,1391,1293,-7.099999999999816
female lover,1305,1296,1576,1391,1293,-7.099999999999847
dishonesty,1530,844,1576,1391,1293,-7.299999999999862
beauty standards,1120,1662,1576,1391,1293,-7.4999999999998845
sinister,1173,305,521,1391,668,-7.599999999999871
based on novel or book,1,1,1,2,39,-7.7
loner,1530,384,739,936,1293,-7.799999999999829
christmas romance,1530,838,1576,1391,1293,-7.899999999999849
violence against women,1118,1662,1576,1391,1293,-7.89999999999992
cold war,982,929,1344,387,1293,-7.999999999999876
philadelphia,361,859,163,129,766,-7.999999999999939
loving,772,344,128,537,716,-8.099999999999927
martial arts,38,77,208,44,95,-8.099999999999998
writer,884,862,511,852,930,-8.199999999999797
bullying,44,923,618,143,475,-8.19999999999996
sexual attraction,1116,1662,1576,1391,1293,-8.299999999999832
bribery,1530,833,1576,1391,1293,-8.399999999999858
pornographic video,1115,1662,1576,1391,1293,-8.499999999999863
madrid,1268,597,1576,1103,1058,-8.599999999999971
liar,1114,1662,1576,1391,1293,-8.699999999999852
soul selling,1530,828,1576,1391,1293,-8.899999999999823
undercover operation,812,1662,419,1157,1109,-8.899999999999938
mysterious,227,448,516,639,176,-8.899999999999944
stripper,1113,1662,755,1391,1293,-8.899999999999972
female corpse,1530,827,1576,1391,1293,-8.99999999999984
lover,1112,1662,1576,1391,1293,-9.09999999999993
church,467,669,850,598,548,-9.099999999999937
greed,1530,420,1518,988,1293,-9.399999999999842
coronation,1109,1662,1576,1391,1293,-9.699999999999896
college student,1004,1662,673,1182,1293,-9.799999999999935
anxious,410,62,73,768,106,-9.79999999999995
flirt,1530,818,1576,1391,1293,-9.899999999999867
new mexican cinema,1108,1662,1576,1391,1293,-9.899999999999928
queen,1121,603,327,360,1293,-10.099999999999948
heiress,808,1662,1576,794,1293,-10.199999999999873
africa,1168,366,1562,220,1293,-10.399999999999846
partnership,1530,813,1576,1391,1293,-10.399999999999876
married couple,1154,587,1285,414,1293,-10.499999999999858
past history,1530,811,1576,1391,1293,-10.599999999999824
action hero,42,355,1576,127,209,-10.600000000000009
young love,1530,810,1094,1391,1293,-10.699999999999806
pilot,754,1087,1576,208,1247,-10.699999999999921
misogyny,1016,1662,1576,1391,1206,-10.900000000000036
homeland security,1530,806,1576,1391,1293,-11.099999999999792
haunted house,725,1021,474,810,887,-11.299999999999986
south africa,1530,199,1241,787,1293,-11.399999999999839
orphanage,1399,1004,496,1330,1293,-11.399999999999839
father figure,689,1662,1244,568,1293,-11.399999999999867
stunt,1530,802,1576,1391,1293,-11.499999999999932
first time,1530,801,1576,1391,1293,-11.599999999999843
small business,1099,1662,1576,1391,1293,-11.699999999999878
single mother,798,741,996,384,1035,-11.699999999999944
love letter,1256,1348,1576,1391,1293,-11.69999999999995
playful,345,492,123,680,311,-11.99999999999999
new french extremism,1097,1662,1576,1391,1293,-12.09999999999979
grizzly bear,1530,796,1576,1391,1293,-12.099999999999854
hunter,1449,957,1184,1391,1293,-12.19999999999987
tradition,1096,1662,1576,1391,1293,-12.299999999999905
mythical creature,1530,793,1576,1391,1293,-12.399999999999876
childhood trauma,1291,1270,1541,1391,1293,-12.499999999999755
garden,1530,792,1414,1391,1293,-12.49999999999989
beggar,1530,791,1576,1391,1293,-12.59999999999984
teenager,458,1080,336,982,570,-12.600000000000009
surprise-ending,1094,1662,1576,1391,1293,-12.699999999999859
evil,171,1000,912,636,418,-12.999999999999906
person on fire,1530,786,1576,1391,1293,-13.099999999999792
motherly love,1530,784,1576,1391,1293,-13.299999999999862
suburbia,1530,781,1576,1391,1293,-13.59999999999976
terrorist group,1530,642,1117,1252,1293,-13.599999999999941
legacy,1530,779,1576,1391,1293,-13.799999999999914
peasant,1530,777,1576,1391,1293,-13.999999999999776
brutality,27,673,291,273,297,-13.999999999999984
handcuffs,1087,1662,1576,1391,1293,-14.099999999999813
apocalypse,723,442,189,869,580,-14.099999999999936
childhood,687,1662,1576,1391,893,-14.099999999999936
blow job,1086,1662,1576,1391,1293,-14.299999999999844
suffering,1530,770,1576,1391,1293,-14.699999999999815
letter,1530,663,552,1391,1240,-14.79999999999994
female martial artist,1083,1662,1576,1391,1293,-14.89999999999987
stop motion,1530,122,1576,943,1194,-14.899999999999872
detective,155,35,283,397,49,-14.999999999999984
skyscraper,1530,765,666,1391,1293,-15.19999999999989
break-up,1429,761,809,1186,1293,-15.299999999999832
pov,1530,762,1320,1391,1293,-15.499999999999872
rat,1530,229,1576,858,1293,-15.499999999999913
stag night,1080,1662,1576,1391,1293,-15.499999999999918
victorian england,1530,760,1576,1391,1293,-15.699999999999877
2000s,264,1238,729,776,574,-15.799999999999912
suicide,551,249,653,587,461,-15.799999999999965
law enforcement,1530,758,1576,1391,1293,-15.899999999999906
pessimistic,1530,757,1576,1391,1293,-15.999999999999792
christian film,902,1661,1524,1211,1207,-15.99999999999987
chimp,1530,753,1576,1391,1293,-16.399999999999878
hopeful,25,43,23,194,32,-16.5
demonstration,1075,1662,1576,1391,1293,-16.50000000000002
u.s. secret service agent,1074,1662,1576,1391,1293,-16.699999999999886
masochism,1073,1662,1314,1391,1293,-16.899999999999846
mind control,688,1662,1075,910,1149,-16.99999999999993
literature professor,1530,745,1576,1391,1293,-17.199999999999953
family's daily life,1530,744,1576,1391,1293,-17.2999999999999
legal thriller,1255,1292,1175,1391,1293,-17.499999999999922
derogatory,1530,739,253,1391,1293,-17.799999999999958
suspense,1039,1581,1317,1378,1230,-17.899999999999892
unlikely romance,1530,737,1576,1391,1293,-17.9999999999999
introspective,203,353,641,214,363,-18.099999999999977
family relationships,206,194,88,264,262,-18.199999999999974
fish out of water,471,681,885,1391,208,-18.39999999999988
life changing,1530,731,1455,1391,1293,-18.59999999999995
loan officer,1530,730,1576,1391,1293,-18.699999999999957
fantasy,254,1662,388,1391,485,-19.099999999999998
humiliation,1530,725,1475,1391,1293,-19.199999999999942
pollution,1530,723,1576,1391,1293,-19.399999999999874
angry mob,1530,721,1576,1391,1293,-19.59999999999976
great depression,1059,1662,1015,1391,1293,-19.700000000000017
war crimes,704,1157,1166,1391,686,-19.79999999999994
pastor,1530,703,1576,1391,1286,-19.999999999999897
hamptons,1057,1662,1576,1391,1293,-20.09999999999984
sleepover,1057,1662,1576,1391,1293,-20.09999999999984
peru,1530,715,1206,1391,1293,-20.199999999999914
fashion show,1056,1662,1576,1391,1293,-20.299999999999834
psychologist,1295,1182,1576,1391,1293,-20.499999999999886
slovakia,1530,711,1576,1391,1293,-20.599999999999824
security guard,608,618,862,1391,325,-20.699999999999967
shopping,1054,1662,1576,1391,1293,-20.700000000000017
criminal organization,1530,706,1576,1391,1293,-21.09999999999989
based on play or musical,945,646,938,1391,678,-21.099999999999913
baltimore,1329,1107,1576,1391,1293,-21.19999999999987
chinese mafia,1051,1662,1576,1391,1293,-21.29999999999996
machinegun,1530,702,1576,1391,1293,-21.499999999999826
private school,1404,954,1576,1391,1293,-21.499999999999975
nationalism,1530,701,1576,1391,1293,-21.599999999999802
